;Date;Review;Rating
1235;27/07/2021;"Je mets une étoile car je ne peux pas mettre moins. J'ai souscrit une offre pour la fibre et la TV. Le technicien est passé comme prévu m'installer la fibre et m'a dit que le décodeur me sera envoyé sous 7 jours. Au bout de 10 jours, toujours pas de décodeur; c'est à ce moment que commence le cauchemar. Le service technique me renvoie vers le service client qui lui me renvoie vers l'application RED. Sur le chat, on me renvoie vers le service technique. Cela fait une semaine que je suis baladée et qu'on me sert des réponses copiées/collées toutes faites; sauf que personne ne se sent responsable pour résoudre le problème. Un conseil à ceux qui veulent souscrire chez RED, fuyez. J'étais chez Orange avant; j'ai voulu changer car les prestations étaient moins chères chez RED, sauf que le service est plus que déplorable. Ne faîtes pas la même erreur que moi; ça vous épargnera des heures au téléphone à être baladée d'un interlocuteur à l'autre et des heures à chatter avec j'imagine ce qui doit être au final un robot, tant les réponses sont standardisées, asseptisées. Fuyez, fuyez, fuyez.";1
1236;26/07/2021;"En ce moment il y a une offre à 15 € pour un smartphone note 10 pro et forfait . Une fois souscription fait un sms vous demande de payer 250€ !!!!!!!!
Mais il savent très bien que si on pourrrait payer 250€ tout d'un coup on pourrais simplement acheter le smartphone.
Ce fait est tout à fait contre la loi droit des consommateurs";1
1237;26/07/2021;"Après avoir installé la fibre péniblement chez moi (18 rdv avant d'avoir accès à internet, autant de demi-journées perdues), l'installation a cessé de fonctionner.
Ce qui devait être une simple réparation (""juste une soudure"") s'est transformée en 6 mois sans internet.
Le service ne fait rien, je les relance très régulièrement, en vain.
Mon voisin, chez Bouygues, a eu un problème similaire, intervention similaire, résolue en une semaine...
Je change d'opérateur alors que j'ai également un forfait mobile chez eux.
Le réseau mobile est correct, pas stable mais m'a permis pendant ces 6 mois de m'en sortir.
En résumé, un enfer pour le télétravail.
Pour cette raison qu'aucun collègue n'a red (ou sfr) pour travailler à la maison";1
1238;24/07/2021;"Bonjour à tous

Cela fait plus d' 1 mois que je n'ai aucun service on me donne rdv avec un technicien à 2 reprises et il n'ai jamais venu perte de temps à attendre pour rien.

Personnellement red manque totalement de professionnalisme je déconseille (je sais bien que les prix sont faibles et que c'est sans engagement) mais tout de même lorsqu on a un client faut un minimum répondre à ces attentes.

Nul de chez nul ils m ont écœurés.
Un conseil a éviter quitte à payer plus cher ailleurs";1
1239;23/07/2021;"Pratiques commerciales insupportables!
Augmentation de plus de 20% sans même prévenir.
Impossible d'avoir un conseiller autre que cette fenêtre de dialogue qui se ferme toute seule. Vous la réouvrez et avec un conseiller qui vous répond ""que puis-je faire pour vous?"" INSUPORTABLE au bout de la 4 e fois!!!
Pour justifier l'augmentation:
RED fait des travaux sur son réseau!!!
Et moi je change de voiture?
Je leurs en refacture une partie alors???
Ils me proposent généreusement de me donner plus de datas alors que mon forfait actuel est utilisé à 10%!!!!
Je met une étoile par obligation. la case ZERO n'est pas prévue!
Je quitte donc cet opérateur ""fantôme""........
Bilan: 6 lignes!";1
1240;23/07/2021;3 heures que j'attends pour avoir un conseiller via le tchat pour une urgence je précise. En effet il semble que ma carte sim ai été volée dans ma boîte aux lettre voir laposte, je ne serai plus sur place d'ici 3 jours j'espère avoir une réponse très rapidement.;1
1241;22/07/2021;"Si on pouvait mettre 0, je le ferai. Commande passée le 31 JUILLET !!!!!😠😠😠😡😡😡😡😡😡. On est le 22
septembre et AUCUNES NOUVELLES de cette box. Toujours en préparation. Le service client incapable de répondre autre chose que d'appeler le numéro gratuit de ma ligne fixe 😂😂😂....les nuls !! Pas de box pas de ligne fixe. Et quand j'essaye d'avoir un conseiller par téléphone, mon numéro de portable n'est pas reconnu et on.me dit que je ne suis pas cliente RED !! Et le pire, c'est qu'ils proposent des offres soi disant promotionnelles à tout va alors qu'ils sont incapables de fournir. Bref, à 4 à la maison, on partage une connexion de téléphone pour pouvoir connecter les ordinateurs etc ... Bref, j'ai abandonné. Je suis allée dans une boutique orange. J'ai payé le prix fort et je suis repartie en 30 mn avec box décodeur télé, une air box et 400 giga offerts pour patienter le temps de l'installation et le rdv pour l'installation de la ligne. En quelques jours j'étais connectée. Je n'irai pas chercher ma box red le jour où elle arrivera au point relais. La commande s'annulera donc d'elle même !! Fuyez....";1
1242;21/07/2021;"Le technicien chargé de l'installation de la fibre ne s'est pas présenté. Je l'ai attendu pendant 4h. J'ai ensuite tenté de contacter le service client via une chat line. 2h30 d'attente pour avoir une réponse et être renvoyé vers un autre numéro. A ce numéro, on me demande d'installer l'application et de contacter un conseiller via l'app.
J'attends depuis 30 minutes et ai décidé de résilier mon contrat. Je n'avais encore jamais imaginé un service client aussi lamentable.";1
1243;20/07/2021;"Bon. Je ne suis pas un fake... c'est juste un témoignage positif d'un utilisateur satisfait... je le précise car j'ai lu des avis discréditant les retours positifs alors bon...
J'ai déjà détaillé ma commande de portabilité d'une ligne téléphonique. Nickel.
Vu que ça s'est bien passé, j'ai décidé dimanche soir de migrer de Free vers RED pour ma ligne ADSL.
Et bien... on est mardi soir et j'écris cet avis en étant connecté non plus à ma freebox mais la box red.
Le délais annoncé était jusqu'à 14 jours, mais tout a été fait aujourd'hui, sous 2 jours. Dans l'après midi la box free ne marchait plus. Ce m'a surpris et j'avais peur que Free me coupe et que Red ne soit pas prêt... Je me connecte à l'appli red et demande à être rappelé.
Rappel dans la foulée. (ou est le service client injoignable et absent des commentaires ???) Je dis à la personne au bout du fil que ma box Free est coupée et demande si c'est normal.
Après les vérifications d'usage pour valider mon identité, la personne me dit qu'en effet, le délais de 15 jours est indicatif, mais que souvent ça peut aller très vite. Le technicien est déjà intervenu pour basculer la ligne vers SFR. Bon. En attendant de pouvoir me brancher, on me passe mon forfait mobile à 100GO.
La personne vérifie si la ligne est activée et me dit que dès que j'ai l'équipement, je peux le brancher et ça marchera. Je lui dis que j'ai été avisé que le colis est au relais. Elle vérifie avec moi les horaires et me propose de me rappeler à la maison une fois l'installation faite. RDV pris pour 19:30. S'il devait y avoir des soucis, je pourrai faire un partage de connexion et utiliser mes 100GO.
J'installe la box (facilement) et ... elle démarre normalement. Je branche mon ordinateur, vérifie le débit. Tout marche. J'voue que je suis scotché et rassuré. Et scotché aussi que la personne m'appelle en effet à l'heure dite.
On vérifie tout ensemble. Elle m'informe que la ligne n'est pas encore calibrée, qu'il faudra quelque temps pour que le débit soit optimisé (10 jours).
En attendant, tout fonctionne, (même très bien... à 4 chacun sur un ordi en streaming via la WiFi) si ce n'est qu'il me manque la box pour la télé qui est en cours d'expédition.
Alors très franchement, commande de ligne avec portabilité super facile et suivi nickel.
On dit toujours quand ça dérape et peut-être que j'aurais pas écrit cet avis, si je n'avais pas lu les avis négatifs ... mais du coup, je dois dire que je ne les comprends pas. Je surveillerai bien mes factures et les communications e-mail pour les éventuels changements de tarifs, mais ça ce sont des pratiques malheureusement que j'ai vu ailleurs aussi... là je paie 16€/mois... pas 45. Donc bon. Je suis très agréablement surpris !!!";5
1244;20/07/2021;"Service après vente nul..... probleme avec ma box, impossible de recevoir la TV........je n ai jamais pu enregistrer puisque dans le guide TV ....aucune information....donc , pas de programme, pas d enregistrements programmés .......
Première demande au téléphone, réponse , on va vous envoyer un technicien....quelques heures après..un mail ... intervention annulée ,(aucune explication, rien ......)
Puis je rappelle, après discussion .....ça raccroche ....je peux donc me passer de télévision, selon eux .... pourtant comprise dans mon forfait

Pas de panne pour prélever chaque mois la somme........ évidemment........
J ai résilier ..et changer d opérateur
Leur box était défectueuse....ils n.ont rien voulu faire
Des incompétents !!!!!!!
Attention aux faux témoignages......notés par le site lui même pour attirer les clients
Opérateur à fuir !!!!!!!!!!";1
1245;19/07/2021;Date de l'expérience: 06 septembre 2021;1
1246;19/07/2021;"Honteux !!!....Et vs dites vouloir de nouveaux clients ?!!!....
Le 2 sept je passe commande d une redbox fibre.
Rdv fixé ce jour entre 13h et 18h. On m indique même plutôt 13h ..
A 17h ce jour je contacte une 1ère fois vos soit disant conseillers.....le 1er m indique rdv confirmé...il n est pas encore 18h....le technicien arrive et il va vous appeler pour vous rassurer !...
Sans nouvelle a 17h45...2ème conseiller qui me raccroche au nez....17h48 3ème conseiller qui me dit que MA COMMANDE SERAIT ANNULÉE DEPUIS LE 4 ???!!!...Alors même que j ai reçu les identifiants de connection fibre a 14h ce jour et que je n ai aucune information d une quelconque annulation?!....et quand je demande a être entendu par un responsable de plateforme : on me transfère à la résiliation chez Sfr !??...Honteux !...alors même que j avais posé l après midi !...C est une Honte !";1
1247;19/07/2021;"Je ne recommande pas du tout
Ont était censée payer 12 euro part mois ont ce retrouve avec des factures de 90 voir 100 euro aucun numéro pour les joindre c’est lamentable";1
1248;17/07/2021;À la moindre panne c'est un cauchemar pour régler le problème, aucun SAV, aucun moyen de joindre un opérateur, formule à fuir;1
1249;16/07/2021;Fuyez. Le service client est lamentable. Pas de ligne direct juste un chat qui n’apporte aucune solutions. Très content de quitter red-sfr (en plus la connexion n’était pas bonne). Bien à vous.;1
1250;15/07/2021;Bonjour, nouveau client mobile Red Sfr, je suis très satisfait du rapport qualité prix.;5
1251;15/07/2021;"J’ai été attiré par le prix très attractif de l’offre fibre fixée à 23€/mois. Le rêve n’est ce pas ? Sauf que c’est devenu un cauchemar dès le moment de ma souscription via le téléphone : la service client, très désagréable, s’est trompé et à ajouter ma ligne dans le compte client de mon père. Je souhaite faire des modifications via leur site web : impossible de se connecter.
J’ai donc fuit RED by SFR.";1
1252;15/07/2021;"Nous avons demandé l’activation de notre ligne en avance pour le 14 Août car nous déménagions et ma compagne est en télétravail, il était donc pour nous essentiel d'avoir internet à notre arrivée dans les lieux.

Quelques jours avant le 14 Août, nous recevons un mail nous disant que l'activation de la ligne a pris du retard (entre 8 et 10 jours après le 14 Août)...

Nous patientons et un passage du technicien est nécessaire. Le technicien arrive à notre domicile (le samedi 21 Août), il reste 2 minutes et nous informe que le problème ne vient pas du domicile mais de France Télécom. Il nous prévient qu'un technicien de France Télécom passera le matin du lundi 23 Août. Le lundi, personne, on contacte donc le service client RED, et ils nous informent qu'ils envoient une relance et qu'un technicien passera dans les 48 heures. Personne n'est venu. On relance, il nous donne à nouveau un délai de 48 heures, toujours personne (nous sommes le vendredi 27 Août soit déjà 13 jours de retard par rapport à notre demande initiale d'activation). Là nous en avons assez et décidons de passer chez un autre opérateur et de se rétracter.

L'histoire pourrait s'arrêter là, mais non !

Lorsque l'on se rétracte, il faut évidemment renvoyer les équipements. Pour cela RED doit nous fournir une étiquette de retour. Nous nous rétractons donc le samedi 28 Août et pensons recevoir l'étiquette sous peu par mail. Mais encore une fois rien. Nous relançons donc RED en les contactant pour leur faire comprendre que nous souhaitons avoir l'étiquette de retour afin de retourner le matériel au plus vite (car au bout de 10 jours après la rétractation nous allons payer des pénalités). Le service client nous confirme que l'étiquette va nous être envoyé par mail dans les 12 heures. Rien. On relance, même chose.

Nous sommes le samedi 4 Septembre, nous n'avons toujours rien reçu.

Les leçons à en tirer sont les suivantes :
- Ne pas payer trop cher pour sa box Internet c'est bien, mais encore faut-il avoir Internet.
- Avoir un service client c'est bien, mais encore faut-il avoir un service client compétent.

En conclusion, très mauvaise expérience chez RED (qui finalement n'a jamais commencé). Je vous déconseille fortement RED pour une offre Internet ainsi que pour son service client déplorable.";1
